region,category,parameter,mode,powertrain,year,unit,value
Croatia,Historical,EV sales share,Cars,EV,2019,percent,0.409999996423721
Croatia,Historical,EV sales share,Cars,EV,2020,percent,1.89999997615814
Croatia,Historical,EV sales share,Cars,EV,2021,percent,3.79999995231628
Croatia,Historical,EV sales share,Cars,EV,2022,percent,5.0
Croatia,Historical,EV sales share,Cars,EV,2023,percent,4.59999990463257
